x, mm	y, mm	z, mm	Pressure, MPa
-0.7	0.5	5	966.9745181398579
-0.7	0.55	5	897.7632340061822
-0.7	0.6	5	827.6312248372691
-0.7	0.65	5	757.6003806919733
-0.7	0.7	5	688.6075284204654
-0.7	0.75	5	621.4863780064723
-0.7	0.8	5	556.9545124685166
-0.7	0.85	5	495.6054862140573
-0.7	0.9	5	437.9058519097287
-0.7	0.95	5	384.196724440953
-0.7	1.0	5	334.69932168059563
-0.7	1.05	5	289.5238010827448
-0.7	1.1	5	248.68064029768766
-0.7	1.15	5	212.09378732154173
-0.7	1.2	5	179.61482646209762
-0.7	1.25	5	151.03746369839595
-0.7	1.3	5	126.11172046532562
-0.7	1.35	5	104.557329484662
-0.7	1.4	5	86.07594105255822
-0.7	1.45	5	70.36186494726567
-0.7	1.5	5	57.111184783240134
-0.7	1.55	5	46.02918263618936
-0.7	1.6	5	36.83609815250874
-0.7	1.65	5	29.27131581213477
-0.7	1.7	5	23.09612570633024
-0.7	1.75	5	18.095237567671553
-0.7	1.8	5	14.077246297619759
-0.7	1.85	5	10.874252033089068
-0.65	-1.85	5	11.963763304920464
-0.65	-1.8	5	15.48767144418929
-0.65	-1.75	5	19.908232634960317
-0.65	-1.7	5	25.410168935796708
-0.65	-1.65	5	32.20406267340077
-0.65	-1.6	5	40.52677444227331
-0.65	-1.55	5	50.64093093508072
-0.65	-1.5	5	62.83325921922415
-0.65	-1.45	5	77.41154935166033
-0.65	-1.4	5	94.70004758649671
-0.65	-1.35	5	115.03312024981025
-0.65	-1.3	5	138.74708522778747
-0.65	-1.25	5	166.17018442875062
-0.65	-1.2	5	197.61076562398463
-0.65	-1.15	5	233.34385318989632
-0.65	-1.1	5	273.59641012407576
-0.65	-1.05	5	318.5317221593649
-0.65	-1.0	5	368.23346108951483
-0.65	-0.95	5	422.69009948922405
-0.65	-0.9	5	481.78044302687516
-0.65	-0.85	5	545.2611096048561
-0.65	-0.8	5	612.7568074112277
-0.65	-0.75	5	683.7542390112875
-0.65	-0.7	5	757.6003806919733
-0.65	-0.65	5	833.50575347495
-0.65	-0.6	5	910.5531164428735
-0.65	-0.55	5	987.7117803438276
-0.65	-0.5	5	1063.857470078193
-0.65	-0.45	5	1137.7973726526725
-0.65	-0.4	5	1208.2997095871676
-0.65	-0.35	5	1274.1268886374596
-0.65	-0.3	5	1334.0710387303043
-0.65	-0.25	5	1386.9905329815854
-0.65	-0.2	5	1431.8459739116113
-0.65	-0.15	5	1467.734064904216
-0.65	-0.1	5	1493.9178298820573
-0.65	-0.05	5	1509.8517704447604
-0.65	0.0	5	1515.2007613839467
-0.65	0.05	5	1509.8517704447604
-0.65	0.1	5	1493.9178298820573
-0.65	0.15	5	1467.734064904216
-0.65	0.2	5	1431.8459739116113
-0.65	0.25	5	1386.9905329815854
-0.65	0.3	5	1334.0710387303043
-0.65	0.35	5	1274.1268886374596
-0.65	0.4	5	1208.2997095871676
-0.65	0.45	5	1137.7973726526725
-0.65	0.5	5	1063.857470078193
-0.65	0.55	5	987.7117803438276
-0.65	0.6	5	910.5531164428735
-0.65	0.65	5	833.50575347495
-0.65	0.7	5	757.6003806919733
-0.65	0.75	5	683.7542390112875
-0.65	0.8	5	612.7568074112277
-0.65	0.85	5	545.2611096048561
-0.65	0.9	5	481.78044302687516
-0.65	0.95	5	422.69009948922405
-0.65	1.0	5	368.23346108951483
-0.65	1.05	5	318.5317221593649
-0.65	1.1	5	273.59641012407576
-0.65	1.15	5	233.34385318989632
-0.65	1.2	5	197.61076562398463
-0.65	1.25	5	166.17018442875062
-0.65	1.3	5	138.74708522778747
-0.65	1.35	5	115.03312024981025
-0.65	1.4	5	94.70004758649671
-0.65	1.45	5	77.41154935166033
-0.65	1.5	5	62.83325921922415
-0.65	1.55	5	50.64093093508072
-0.65	1.6	5	40.52677444227331
-0.65	1.65	5	32.20406267340077
-0.65	1.7	5	25.410168935796708
-0.65	1.75	5	19.908232634960317
-0.65	1.8	5	15.48767144418929
-0.65	1.85	5	11.963763304920464
-0.6	-1.9	5	10.024770661607086
-0.6	-1.85	5	13.069666185582744
-0.6	-1.8	5	16.9193163228401
-0.6	-1.75	5	21.74850406617814
-0.6	-1.7	5	27.759026758205753
-0.6	-1.65	5	35.18093247363286
-0.6	-1.6	5	44.27297665786106
-0.6	-1.55	5	55.322062613562856
-0.6	-1.5	5	68.64142180159158
-0.6	-1.45	5	84.56729568687255
-0.6	-1.4	5	103.45390310465866
-0.6	-1.35	5	125.6665184384483
-0.6	-1.3	5	151.57254802959648
-0.6	-1.25	5	181.53057571669572
-0.6	-1.2	5	215.8774522328347
-0.6	-1.15	5	254.91362457791848
-0.6	-1.1	5	298.88703568924655
-0.6	-1.05	5	347.9760650588503
-0.6	-1.0	5	402.2721189094711
-0.6	-0.95	5	461.7626042470122
-0.6	-0.9	5	526.3151238134
-0.6	-0.85	5	595.6637978273081
-0.6	-0.8	5	669.3986433611911
-0.6	-0.75	5	746.9589149410286
-0.6	-0.7	5	827.6312248372691
-0.6	-0.65	5	910.5531164428735
-0.6	-0.6	5	994.7225611907509
-0.6	-0.55	5	1079.0135952750086
-0.6	-0.5	5	1162.198018180618
-0.6	-0.45	5	1242.9727560129445
-0.6	-0.4	5	1319.9921675101914
-0.6	-0.35	5	1391.9042602354011
-0.6	-0.3	5	1457.3895102795684
-0.6	-0.25	5	1515.2007613839467
-0.6	-0.2	5	1564.2025365462362
-0.6	-0.15	5	1603.4080404797894
-0.6	-0.1	5	1632.012172726488
-0.6	-0.05	5	1649.4190102631176
-0.6	0.0	5	1655.262449674538
-0.6	0.05	5	1649.4190102631176
-0.6	0.1	5	1632.012172726488
-0.6	0.15	5	1603.4080404797894
-0.6	0.2	5	1564.2025365462362
-0.6	0.25	5	1515.2007613839467
-0.6	0.3	5	1457.3895102795684
-0.6	0.35	5	1391.9042602354011
-0.6	0.4	5	1319.9921675101914
-0.6	0.45	5	1242.9727560129445
-0.6	0.5	5	1162.198018180618
-0.6	0.55	5	1079.0135952750086
-0.6	0.6	5	994.7225611907509
-0.6	0.65	5	910.5531164428735
-0.6	0.7	5	827.6312248372691
-0.6	0.75	5	746.9589149410286
-0.6	0.8	5	669.3986433611911
-0.6	0.85	5	595.6637978273081
-0.6	0.9	5	526.3151238134
-0.6	0.95	5	461.7626042470122
-0.6	1.0	5	402.2721189094711
-0.6	1.05	5	347.9760650588503
-0.6	1.1	5	298.88703568924655
-0.6	1.15	5	254.91362457791848
-0.6	1.2	5	215.8774522328347
-0.6	1.25	5	181.53057571669572
-0.6	1.3	5	151.57254802959648
-0.6	1.35	5	125.6665184384483
-0.6	1.4	5	103.45390310465866
-0.6	1.45	5	84.56729568687255
-0.6	1.5	5	68.64142180159158
-0.6	1.55	5	55.322062613562856
-0.6	1.6	5	44.27297665786106
-0.6	1.65	5	35.18093247363286
-0.6	1.7	5	27.759026758205753
-0.6	1.75	5	21.74850406617814
-0.6	1.8	5	16.9193163228401
-0.6	1.85	5	13.069666185582744
-0.6	1.9	5	10.024770661607086
-0.55	-1.9	5	10.874252033089068
-0.55	-1.85	5	14.177166629324631
-0.55	-1.8	5	18.3530293243263
-0.55	-1.75	5	23.591433913199367
-0.55	-1.7	5	30.11127768917971
-0.55	-1.65	5	38.16210259477812
-0.55	-1.6	5	48.024590555119076
-0.55	-1.55	5	60.00995655234024
-0.55	-1.5	5	74.45797472841349
-0.55	-1.45	5	91.73337905651346
-0.55	-1.4	5	112.22040425077283
-0.55	-1.35	5	136.3152774012139
-0.55	-1.3	5	164.41653821406214
-0.55	-1.25	5	196.9131562894678
-0.55	-1.2	5	234.170526497078
-0.55	-1.15	5	276.51455518526063
-0.55	-1.1	5	324.2141955381866
-0.55	-1.05	5	377.4629426111901
-0.55	-1.0	5	436.35994822898977
-0.55	-0.95	5	500.89155228939677
-0.55	-0.9	5	570.9141384243778
-0.55	-0.85	5	646.1392966692329
-0.55	-0.8	5	726.1223028667825
-0.55	-0.75	5	810.2548949612918
-0.55	-0.7	5	897.7632340061822
-0.55	-0.65	5	987.7117803438276
-0.55	-0.6	5	1079.0135952750086
-0.55	-0.55	5	1170.4473028083223
-0.55	-0.5	5	1260.68062688495
-0.55	-0.45	5	1348.3000734284378
-0.55	-0.4	5	1431.8459739116113
-0.55	-0.35	5	1509.8517704447604
-0.55	-0.3	5	1580.886124991877
-0.55	-0.25	5	1643.5961994741629
-0.55	-0.2	5	1696.7502985723338
-0.55	-0.15	5	1739.2780077089112
-0.55	-0.1	5	1770.3060036340114
-0.55	-0.05	5	1789.1878658592768
-0.55	0.0	5	1795.5264680123644
-0.55	0.05	5	1789.1878658592768
-0.55	0.1	5	1770.3060036340114
-0.55	0.15	5	1739.2780077089112
-0.55	0.2	5	1696.7502985723338
-0.55	0.25	5	1643.5961994741629
-0.55	0.3	5	1580.886124991877
-0.55	0.35	5	1509.8517704447604
-0.55	0.4	5	1431.8459739116113
-0.55	0.45	5	1348.3000734284378
-0.55	0.5	5	1260.68062688495
-0.55	0.55	5	1170.4473028083223
-0.55	0.6	5	1079.0135952750086
-0.55	0.65	5	987.7117803438276
-0.55	0.7	5	897.7632340061822
-0.55	0.75	5	810.2548949612918
-0.55	0.8	5	726.1223028667825
-0.55	0.85	5	646.1392966692329
-0.55	0.9	5	570.9141384243778
-0.55	0.95	5	500.89155228939677
-0.55	1.0	5	436.35994822898977
-0.55	1.05	5	377.4629426111901
-0.55	1.1	5	324.2141955381866
-0.55	1.15	5	276.51455518526063
-0.55	1.2	5	234.170526497078
-0.55	1.25	5	196.9131562894678
-0.55	1.3	5	164.41653821406214
-0.55	1.35	5	136.3152774012139
-0.55	1.4	5	112.22040425077283
-0.55	1.45	5	91.73337905651346
-0.55	1.5	5	74.45797472841349
-0.55	1.55	5	60.00995655234024
-0.55	1.6	5	48.024590555119076
-0.55	1.65	5	38.16210259477812
-0.55	1.7	5	30.11127768917971
-0.55	1.75	5	23.591433913199367
-0.55	1.8	5	18.3530293243263
-0.55	1.85	5	14.177166629324631
-0.55	1.9	5	10.874252033089068
-0.5	-1.9	5	11.71258102529432
-0.5	-1.85	5	15.270127301610191
-0.5	-1.8	5	19.76791988696534
-0.5	-1.75	5	25.410168935796708
-0.5	-1.7	5	32.43264719600836
-0.5	-1.65	5	41.104134553515564
-0.5	-1.6	5	51.72695155232928
-0.5	-1.55	5	64.63630567922482
-0.5	-1.5	5	80.19816529285667
-0.5	-1.45	5	98.80538281199232
-0.5	-1.4	5	120.87181476748223
-0.5	-1.35	5	146.82423459461052
-0.5	-1.3	5	177.0919066314443
-0.5	-1.25	5	212.09378732154164
-0.5	-1.2	5	252.22344093065124
-0.5	-1.15	5	297.8318989136542
-0.5	-1.1	5	349.2088488694791
-0.5	-1.05	5	406.56270297274716
-0.5	-1.0	5	470.00025696235525
-0.5	-0.95	5	539.5067976375045
-0.5	-0.9	5	614.9276368097997
-0.5	-0.85	5	695.9521301177008
-0.5	-0.8	5	782.101268273118
-0.5	-0.75	5	872.7198964579795
-0.5	-0.7	5	966.9745181398579
-0.5	-0.65	5	1063.857470078193
-0.5	-0.6	5	1162.198018180618
-0.5	-0.55	5	1260.68062688495
-0.5	-0.5	5	1357.8703109398368
-0.5	-0.45	5	1452.2446057335655
-0.5	-0.4	5	1542.2313124755801
-0.5	-0.35	5	1626.250811890989
-0.5	-0.3	5	1702.761419763689
-0.5	-0.25	5	1770.3060036340116
-0.5	-0.2	5	1827.557913063684
-0.5	-0.15	5	1873.3642119766237
-0.5	-0.1	5	1906.7842499911371
-0.5	-0.05	5	1927.121772107501
-0.5	0.0	5	1933.9490362797158
-0.5	0.05	5	1927.121772107501
-0.5	0.1	5	1906.7842499911371
-0.5	0.15	5	1873.3642119766237
-0.5	0.2	5	1827.557913063684
-0.5	0.25	5	1770.3060036340116
-0.5	0.3	5	1702.761419763689
-0.5	0.35	5	1626.250811890989
-0.5	0.4	5	1542.2313124755801
-0.5	0.45	5	1452.2446057335655
-0.5	0.5	5	1357.8703109398368
-0.5	0.55	5	1260.68062688495
-0.5	0.6	5	1162.198018180618
-0.5	0.65	5	1063.857470078193
-0.5	0.7	5	966.9745181398579
-0.5	0.75	5	872.7198964579795
-0.5	0.8	5	782.101268273118
-0.5	0.85	5	695.9521301177008
-0.5	0.9	5	614.9276368097997
-0.5	0.95	5	539.5067976375045
-0.5	1.0	5	470.00025696235525
-0.5	1.05	5	406.56270297274716
-0.5	1.1	5	349.2088488694791
-0.5	1.15	5	297.8318989136542
-0.5	1.2	5	252.22344093065124
-0.5	1.25	5	212.09378732154164
-0.5	1.3	5	177.0919066314443
-0.5	1.35	5	146.82423459461052
-0.5	1.4	5	120.87181476748223
-0.5	1.45	5	98.80538281199232
-0.5	1.5	5	80.19816529285667
-0.5	1.55	5	64.63630567922482
-0.5	1.6	5	51.72695155232928
-0.5	1.65	5	41.104134553515564
-0.5	1.7	5	32.43264719600836
-0.5	1.75	5	25.410168935796708
-0.5	1.8	5	19.76791988696534
-0.5	1.85	5	15.270127301610191
-0.5	1.9	5	11.71258102529432
-0.45	-1.9	5	12.52662531624836
-0.45	-1.85	5	16.331427106083037
-0.45	-1.8	5	21.141823921718125
-0.45	-1.75	5	27.176218870451738
-0.45	-1.7	5	34.68677130694691
-0.45	-1.65	5	43.9609417760769
-0.45	-1.6	5	55.3220626135628
-0.45	-1.55	5	69.12863879631507
-0.45	-1.5	5	85.77207410600809
-0.45	-1.45	5	105.67252487230594
-0.45	-1.4	5	129.27261135844975
-0.45	-1.35	5	157.02876847892873
-0.45	-1.3	5	189.40009517299333
-0.45	-1.25	5	226.83466606919433
-0.45	-1.2	5	269.75339881875215
-0.45	-1.15	5	318.5317221593649
-0.45	-1.1	5	373.4794574705143
-0.45	-1.05	5	434.8195019272278
-0.45	-1.0	5	502.666073753793
-0.45	-0.95	5	577.0034371569453
-0.45	-0.9	5	657.6661528562486
-0.45	-0.85	5	744.321986178985
-0.45	-0.8	5	836.4586358772959
-0.45	-0.75	5	933.3754127595853
-0.45	-0.7	5	1034.1808908675976
-0.45	-0.65	5	1137.7973726526725
-0.45	-0.6	5	1242.9727560129445
-0.45	-0.55	5	1348.3000734284378
-0.45	-0.5	5	1452.2446057335655
-0.45	-0.45	5	1553.1780744381288
-0.45	-0.4	5	1649.4190102631176
-0.45	-0.35	5	1739.2780077089114
-0.45	-0.3	5	1821.1062328857467
-0.45	-0.25	5	1893.3452801510944
-0.45	-0.2	5	1954.576294606106
-0.45	-0.15	5	2003.566209157587
-0.45	-0.1	5	2039.3089966233472
-0.45	-0.05	5	2061.0600110976484
-0.45	0.0	5	2068.361781735195
-0.45	0.05	5	2061.0600110976484
-0.45	0.1	5	2039.3089966233472
-0.45	0.15	5	2003.566209157587
-0.45	0.2	5	1954.576294606106
-0.45	0.25	5	1893.3452801510944
-0.45	0.3	5	1821.1062328857467
-0.45	0.35	5	1739.2780077089114
-0.45	0.4	5	1649.4190102631176
-0.45	0.45	5	1553.1780744381288
-0.45	0.5	5	1452.2446057335655
-0.45	0.55	5	1348.3000734284378
-0.45	0.6	5	1242.9727560129445
-0.45	0.65	5	1137.7973726526725
-0.45	0.7	5	1034.1808908675976
-0.45	0.75	5	933.3754127595853
-0.45	0.8	5	836.4586358772959
-0.45	0.85	5	744.321986178985
-0.45	0.9	5	657.6661528562486
-0.45	0.95	5	577.0034371569453
-0.45	1.0	5	502.666073753793
-0.45	1.05	5	434.8195019272278
-0.45	1.1	5	373.4794574705143
-0.45	1.15	5	318.5317221593649
-0.45	1.2	5	269.75339881875215
-0.45	1.25	5	226.83466606919433
-0.45	1.3	5	189.40009517299333
-0.45	1.35	5	157.02876847892873
-0.45	1.4	5	129.27261135844975
-0.45	1.45	5	105.67252487230594
-0.45	1.5	5	85.77207410600809
-0.45	1.55	5	69.12863879631507
-0.45	1.6	5	55.3220626135628
-0.45	1.65	5	43.9609417760769
-0.45	1.7	5	34.68677130694691
-0.45	1.75	5	27.176218870451738
-0.45	1.8	5	21.141823921718125
-0.45	1.85	5	16.331427106083037
-0.45	1.9	5	12.52662531624836
-0.4	-1.95	5	10.131693610568334
-0.4	-1.9	5	13.30282359190382
-0.4	-1.85	5	17.343385653473433
-0.4	-1.8	5	22.4518533077622
-0.4	-1.75	5	28.860162765438258
-0.4	-1.7	5	36.83609815250874
-0.4	-1.65	5	46.6849321838143
-0.4	-1.6	5	58.75003212029434
-0.4	-1.55	5	73.41211729730523
-0.4	-1.5	5	91.08684439247298
-0.4	-1.45	5	112.22040425077273
-0.4	-1.4	5	137.2828436031832
-0.4	-1.35	5	166.75887984128795
-0.4	-1.3	5	201.13605945473546
-0.4	-1.25	5	240.89022151343764
-0.4	-1.2	5	286.46836535836155
-0.4	-1.15	5	338.2691827474901
-0.4	-1.1	5	396.6216927942871
-0.4	-1.05	5	461.7626042470121
-0.4	-1.0	5	533.8132127340021
-0.4	-0.95	5	612.7568074112278
-0.4	-0.9	5	698.4176977389582
-0.4	-0.85	5	790.4430624959386
-0.4	-0.8	5	888.2888562625835
-0.4	-0.75	5	991.2109724281146
-0.4	-0.7	5	1098.2627488254655
-0.4	-0.65	5	1208.2997095871676
-0.4	-0.6	5	1319.9921675101914
-0.4	-0.55	5	1431.8459739116113
-0.4	-0.5	5	1542.2313124755801
-0.4	-0.45	5	1649.4190102631176
-0.4	-0.4	5	1751.6234076389148
-0.4	-0.35	5	1847.0504169880487
-0.4	-0.3	5	1933.9490362797158
-0.4	-0.25	5	2010.664295015173
-0.4	-0.2	5	2075.689420544535
-0.4	-0.15	5	2127.714940156386
-0.4	-0.1	5	2165.6724893235323
-0.4	-0.05	5	2188.7712809926074
-0.4	0.0	5	2196.52549765093
-0.4	0.05	5	2188.7712809926074
-0.4	0.1	5	2165.6724893235323
-0.4	0.15	5	2127.714940156386
-0.4	0.2	5	2075.689420544535
-0.4	0.25	5	2010.664295015173
-0.4	0.3	5	1933.9490362797158
-0.4	0.35	5	1847.0504169880487
-0.4	0.4	5	1751.6234076389148
-0.4	0.45	5	1649.4190102631176
-0.4	0.5	5	1542.2313124755801
-0.4	0.55	5	1431.8459739116113
-0.4	0.6	5	1319.9921675101914
-0.4	0.65	5	1208.2997095871676
-0.4	0.7	5	1098.2627488254655
-0.4	0.75	5	991.2109724281146
-0.4	0.8	5	888.2888562625835
-0.4	0.85	5	790.4430624959386
-0.4	0.9	5	698.4176977389582
-0.4	0.95	5	612.7568074112278
-0.4	1.0	5	533.8132127340021
-0.4	1.05	5	461.7626042470121
-0.4	1.1	5	396.6216927942871
-0.4	1.15	5	338.2691827474901
-0.4	1.2	5	286.46836535836155
-0.4	1.25	5	240.89022151343764
-0.4	1.3	5	201.13605945473546
-0.4	1.35	5	166.75887984128795
-0.4	1.4	5	137.2828436031832
-0.4	1.45	5	112.22040425077273
-0.4	1.5	5	91.08684439247298
-0.4	1.55	5	73.41211729730523
-0.4	1.6	5	58.75003212029434
-0.4	1.65	5	46.6849321838143
-0.4	1.7	5	36.83609815250874
-0.4	1.75	5	28.860162765438258
-0.4	1.8	5	22.4518533077622
-0.4	1.85	5	17.343385653473433
-0.4	1.9	5	13.30282359190382
-0.4	1.95	5	10.131693610568334
-0.35	-1.95	5	10.683659984551367
-0.35	-1.9	5	14.027550531346591
-0.35	-1.85	5	18.288239106380026
-0.35	-1.8	5	23.675011896624152
-0.35	-1.75	5	30.4324408076387
-0.35	-1.7	5	38.842898625404516
-0.35	-1.65	5	49.22828907236698
-0.35	-1.6	5	61.95068577675712
-0.35	-1.55	5	77.41154935166028
-0.35	-1.5	5	96.04918111023821
-0.35	-1.45	5	118.33408000944337
-0.35	-1.4	5	144.76190054137254
-0.35	-1.35	5	175.84376710430755
-0.35	-1.3	5	212.09378732154164
-0.35	-1.25	5	254.0137235859884
-0.35	-1.2	5	302.0749273967918
-0.35	-1.15	5	356.6978109125364
-0.35	-1.1	5	418.22931793864797
-0.35	-1.05	5	486.9190529222193
-0.35	-1.0	5	562.8949195781252
-0.35	-0.95	5	646.1392966692329
-0.35	-0.9	5	736.4669221790297
-0.35	-0.85	5	833.5057534749501
-0.35	-0.8	5	936.6821059883118
-0.35	-0.75	5	1045.2113347893148
-0.35	-0.7	5	1158.0952043309799
-0.35	-0.65	5	1274.1268886374596
-0.35	-0.6	5	1391.9042602354011
-0.35	-0.55	5	1509.8517704447604
-0.35	-0.5	5	1626.250811890989
-0.35	-0.45	5	1739.2780077089114
-0.35	-0.4	5	1847.0504169880487
-0.35	-0.35	5	1947.6762116888776
-0.35	-0.3	5	2039.3089966233472
-0.35	-0.25	5	2120.2036398547198
-0.35	-0.2	5	2188.7712809926074
-0.35	-0.15	5	2243.6311083242254
-0.35	-0.1	5	2283.6565536975113
-0.35	-0.05	5	2308.0137486277813
-0.35	0.0	5	2316.1904086619597
-0.35	0.05	5	2308.0137486277813
-0.35	0.1	5	2283.6565536975113
-0.35	0.15	5	2243.6311083242254
-0.35	0.2	5	2188.7712809926074
-0.35	0.25	5	2120.2036398547198
-0.35	0.3	5	2039.3089966233472
-0.35	0.35	5	1947.6762116888776
-0.35	0.4	5	1847.0504169880487
-0.35	0.45	5	1739.2780077089114
-0.35	0.5	5	1626.250811890989
-0.35	0.55	5	1509.8517704447604
-0.35	0.6	5	1391.9042602354011
-0.35	0.65	5	1274.1268886374596
-0.35	0.7	5	1158.0952043309799
-0.35	0.75	5	1045.2113347893148
-0.35	0.8	5	936.6821059883118
-0.35	0.85	5	833.5057534749501
-0.35	0.9	5	736.4669221790297
-0.35	0.95	5	646.1392966692329
-0.35	1.0	5	562.8949195781252
-0.35	1.05	5	486.9190529222193
-0.35	1.1	5	418.22931793864797
-0.35	1.15	5	356.6978109125364
-0.35	1.2	5	302.0749273967918
-0.35	1.25	5	254.0137235859884
-0.35	1.3	5	212.09378732154164
-0.35	1.35	5	175.84376710430755
-0.35	1.4	5	144.76190054137254
-0.35	1.45	5	118.33408000944337
-0.35	1.5	5	96.04918111023821
-0.35	1.55	5	77.41154935166028
-0.35	1.6	5	61.95068577675712
-0.35	1.65	5	49.22828907236698
-0.35	1.7	5	38.842898625404516
-0.35	1.75	5	30.4324408076387
-0.35	1.8	5	23.675011896624152
-0.35	1.85	5	18.288239106380026
-0.35	1.9	5	14.027550531346591
-0.35	1.95	5	10.683659984551367
-0.3	-1.95	5	11.186296671184468
-0.3	-1.9	5	14.687508030073612
-0.3	-1.85	5	19.148650231600868
-0.3	-1.8	5	24.788855799642953
-0.3	-1.75	5	31.864203072239803
-0.3	-1.7	5	40.670349694844205
-0.3	-1.65	5	51.54434407072246
-0.3	-1.6	5	64.86529439201668
-0.3	-1.55	5	81.05354888454663
-0.3	-1.5	5	100.56802972736777
-0.3	-1.45	5	123.90137155351432
-0.3	-1.4	5	151.57254802959653
-0.3	-1.35	5	184.11673054475736
-0.3	-1.3	5	222.07221406564588
-0.3	-1.25	5	265.96436751954826
-0.3	-1.2	5	316.28671819144546
-0.3	-1.15	5	373.4794574705144
-0.3	-1.1	5	437.9058519097286
-0.3	-1.05	5	509.8272491558367
-0.3	-1.0	5	589.37757044014
-0.3	-0.95	5	676.5383654949803
-0.3	-0.9	5	771.1156562377901
-0.3	-0.85	5	872.7198964579795
-0.3	-0.8	5	980.750411312823
-0.3	-0.75	5	1094.3856404963037
-0.3	-0.7	5	1212.5803842367725
-0.3	-0.65	5	1334.0710387303043
-0.3	-0.6	5	1457.3895102795684
-0.3	-0.55	5	1580.886124991877
-0.3	-0.5	5	1702.761419763689
-0.3	-0.45	5	1821.1062328857467
-0.3	-0.4	5	1933.9490362797158
-0.3	-0.35	5	2039.3089966233472
-0.3	-0.3	5	2135.252850936009
-0.3	-0.25	5	2219.953363644601
-0.3	-0.2	5	2291.746922866893
-0.3	-0.15	5	2349.187753513769
-0.3	-0.1	5	2391.0962855139733
-0.3	-0.05	5	2416.5994191743353
-0.3	0.0	5	2425.1607684735445
-0.3	0.05	5	2416.5994191743353
-0.3	0.1	5	2391.0962855139733
-0.3	0.15	5	2349.187753513769
-0.3	0.2	5	2291.746922866893
-0.3	0.25	5	2219.953363644601
-0.3	0.3	5	2135.252850936009
-0.3	0.35	5	2039.3089966233472
-0.3	0.4	5	1933.9490362797158
-0.3	0.45	5	1821.1062328857467
-0.3	0.5	5	1702.761419763689
-0.3	0.55	5	1580.886124991877
-0.3	0.6	5	1457.3895102795684
-0.3	0.65	5	1334.0710387303043
-0.3	0.7	5	1212.5803842367725
-0.3	0.75	5	1094.3856404963037
-0.3	0.8	5	980.750411312823
-0.3	0.85	5	872.7198964579795
-0.3	0.9	5	771.1156562377901
-0.3	0.95	5	676.5383654949803
-0.3	1.0	5	589.37757044014
-0.3	1.05	5	509.8272491558367
-0.3	1.1	5	437.9058519097286
-0.3	1.15	5	373.4794574705144
-0.3	1.2	5	316.28671819144546
-0.3	1.25	5	265.96436751954826
-0.3	1.3	5	222.07221406564588
-0.3	1.35	5	184.11673054475736
-0.3	1.4	5	151.57254802959653
-0.3	1.45	5	123.90137155351432
-0.3	1.5	5	100.56802972736777
-0.3	1.55	5	81.05354888454663
-0.3	1.6	5	64.86529439201668
-0.3	1.65	5	51.54434407072246
-0.3	1.7	5	40.670349694844205
-0.3	1.75	5	31.864203072239803
-0.3	1.8	5	24.788855799642953
-0.3	1.85	5	19.148650231600868
-0.3	1.9	5	14.687508030073612
-0.3	1.95	5	11.186296671184468
-0.25	-1.95	5	11.630031034046638
-0.25	-1.9	5	15.270127301610204
-0.25	-1.85	5	19.9082326349603
-0.25	-1.8	5	25.7721720353612
-0.25	-1.75	5	33.12818187272999
-0.25	-1.7	5	42.28364784343629
-0.25	-1.65	5	53.5889882767257
-0.25	-1.6	5	67.438349704688
-0.25	-1.55	5	84.26875458927732
-0.25	-1.5	5	104.557329484662
-0.25	-1.45	5	128.816250693603
-0.25	-1.4	5	157.58507836061875
-0.25	-1.35	5	191.42021287872754
-0.25	-1.3	5	230.881302123506
-0.25	-1.25	5	276.51455518526046
-0.25	-1.2	5	328.8330764281244
-0.25	-1.15	5	388.2945186095323
-0.25	-1.1	5	455.2765582214366
-0.25	-1.05	5	530.0509099636798
-0.25	-1.0	5	612.7568074112278
-0.25	-0.95	5	703.3750684172304
-0.25	-0.9	5	801.7040202398947
-0.25	-0.85	5	907.3386642767774
-0.25	-0.8	5	1019.6544983116734
-0.25	-0.75	5	1137.7973726526725
-0.25	-0.7	5	1260.68062688495
-0.25	-0.65	5	1386.9905329815854
-0.25	-0.6	5	1515.2007613839467
-0.25	-0.55	5	1643.5961994741629
-0.25	-0.5	5	1770.3060036340116
-0.25	-0.45	5	1893.3452801510944
-0.25	-0.4	5	2010.664295015173
-0.25	-0.35	5	2120.2036398547198
-0.25	-0.3	5	2219.953363644601
-0.25	-0.25	5	2308.0137486277813
-0.25	-0.2	5	2382.655191309233
-0.25	-0.15	5	2442.3745660657987
-0.25	-0.1	5	2485.945512025889
-0.25	-0.05	5	2512.460295662862
-0.25	0.0	5	2521.3612537699
-0.25	0.05	5	2512.460295662862
-0.25	0.1	5	2485.945512025889
-0.25	0.15	5	2442.3745660657987
-0.25	0.2	5	2382.655191309233
-0.25	0.25	5	2308.0137486277813
-0.25	0.3	5	2219.953363644601
-0.25	0.35	5	2120.2036398547198
-0.25	0.4	5	2010.664295015173
-0.25	0.45	5	1893.3452801510944
-0.25	0.5	5	1770.3060036340116
-0.25	0.55	5	1643.5961994741629
-0.25	0.6	5	1515.2007613839467
-0.25	0.65	5	1386.9905329815854
-0.25	0.7	5	1260.68062688495
-0.25	0.75	5	1137.7973726526725
-0.25	0.8	5	1019.6544983116734
-0.25	0.85	5	907.3386642767774
-0.25	0.9	5	801.7040202398947
-0.25	0.95	5	703.3750684172304
-0.25	1.0	5	612.7568074112278
